Price,Close,High,Low,Open,Volume,Log_Return
1993-06-28,25.20981788635254,25.209817886352536,25.01843900660797,25.053235166561528,439900,0.011102850985288034
1993-06-29,25.08805274963379,25.175043223800344,25.05325655996717,25.175043223800344,207500,-0.004841770558265527
1993-06-30,25.08805274963379,25.175043223800344,25.05325655996717,25.12284893930041,437600,0.0
1993-07-01,25.018451690673828,25.12284022345828,24.983655513079007,25.12284022345828,605700,-0.002778126492853857
1993-07-02,24.879274368286133,24.948866744141476,24.79228389846695,24.93146865017764,285400,-0.005578518073335242
1993-07-06,24.61829376220703,24.914061249102808,24.583497587278117,24.844468899244976,246400,-0.01054528674514597
1993-07-07,24.687889099121094,24.722685278260094,24.60089865127359,24.60089865127359,343700,0.0028229880754878397
1993-07-08,24.96624755859375,25.018441804360844,24.670480165913546,24.705276329758274,248200,0.011212011494780872
1993-07-09,25.035829544067383,25.035829544067386,24.914043020920428,24.966237245126266,378200,0.0027831655971411553
1993-07-12,25.018451690673828,25.035849779471235,24.9662574242816,25.001053601876418,373700,-0.0006943603489286454
1993-07-13,25.00104522705078,25.10543372486728,24.861860563295455,25.035841392989617,389600,-0.000695987180931348
1993-07-14,25.08805274963379,25.157645128967033,25.001062275467238,25.01846037030055,617300,0.0034741136737851497
1993-07-15,24.983652114868164,25.070642547023,24.931457855575268,25.070642547023,443800,-0.004170051183044856
1993-07-16,24.91405487060547,25.018443368666667,24.87925870458507,25.001045285656467,216400,-0.0027895987050449663
1993-07-19,24.896656036376953,24.914054118862193,24.827063706436,24.914054118862193,188200,-0.000698598137602026
1993-07-20,24.96624755859375,24.96624755859375,24.75747057552537,24.879257148981925,68500,0.00279131628462547
1993-07-21,24.9488468170166,24.9488468170166,24.86185641667833,24.931448736948948,142700,-0.0006972136384674815
1993-07-22,24.774883270263672,24.94886419210541,24.774883270263672,24.91406800773706,632400,-0.006997232759353297
1993-07-23,24.896656036376953,24.896656036376957,24.80966562395076,24.827063706436,286200,0.004903130113195232
1993-07-26,25.035829544067383,25.088023768273224,24.966237245126266,24.966237245126266,121300,0.005574481881766561
1993-07-27,25.018451690673828,25.070645957066052,24.931461246686784,25.053247868268645,92800,-0.0006943603489286454
1993-07-28,24.96624755859375,25.018441804360844,24.93145139474902,24.96624755859375,30800,-0.002088805248212519
1993-07-29,25.10544204711914,25.17503440206611,24.983655425961945,25.01845160343543,331000,0.005559822254129044
1993-07-30,24.96624755859375,25.10543221397267,24.93145139474902,25.10543221397267,75300,-0.005559822254129037
1993-08-02,25.035829544067383,25.122819917743783,25.001033394596824,25.001033394596824,41300,0.0027831655971411553
1993-08-03,25.05323600769043,25.157624491055806,24.96624560488595,25.088032168812223,81600,0.0006950205252182545
1993-08-04,25.05323600769043,25.105430249373118,24.983643685446843,25.05323600769043,434000,0.0
1993-08-05,25.00104522705078,25.053239475959032,24.966249061111952,25.053239475959032,36800,-0.0020853680550780916
1993-08-06,25.035829544067383,25.088023768273224,25.001033394596824,25.070625693537945,402300,0.0013903475298599262
1993-08-09,25.175020217895508,25.244612533632605,25.053233665355584,25.105427902158407,828200,0.005544261092348074
1993-08-10,25.157617568969727,25.175015644743564,25.122821417422053,25.157617568969727,604900,-0.0006915055671407905
1993-08-11,25.157617568969727,25.227209872065078,25.14021949319589,25.14021949319589,542200,0.0
1993-08-12,25.08805274963379,25.227237508300274,25.001062275467238,25.227237508300274,303700,-0.002768989381282039
1993-08-13,25.122827529907227,25.140225609914086,25.105429449900363,25.105429449900363,103500,0.001385149419402869
1993-08-16,25.262014389038086,25.331606715178687,25.140227818292036,25.140227818292036,241800,0.005524963774373581
1993-08-17,25.3490047454834,25.3490047454834,25.244616256483468,25.244616256483468,369300,0.003437608789459577
1993-08-18,25.488187789916992,25.540382031125013,25.418595468306297,25.435993548708968,414300,0.0054756521849325425
1993-08-19,25.488187789916992,25.505585870319663,25.453391629111643,25.505585870319663,28500,0.0
1993-08-20,25.505584716796875,25.505584716796875,25.41859431871776,25.435992398333582,80700,0.0006823157691472197
1993-08-23,25.453393936157227,25.47079201813683,25.401199690218423,25.401199690218423,15600,-0.002048345562152568
1993-08-24,25.73176383972168,25.73176383972168,25.453394521644906,25.453394521644906,273400,0.010877084693017484
1993-08-25,25.749174118041992,25.853562661763785,25.696979846181097,25.731776027421695,242300,0.0006763776914221363
1993-08-26,25.766571044921875,25.905755763598023,25.662182505914764,25.766571044921875,120000,0.0006754023449016806
1993-08-27,25.749174118041992,25.749174118041992,25.696979846181097,25.696979846181097,25700,-0.0006754023449016445
1993-08-30,25.853559494018555,25.8883556709957,25.766569051575694,25.766569051575694,183500,0.004045735993087049
1993-08-31,25.92313575744629,25.92313575744629,25.80134921361936,25.83614536899848,66500,0.002687552960596914
1993-09-01,25.88835906982422,25.94055334214241,25.836164797506022,25.836164797506022,136500,-0.001342431557347007
1993-09-02,25.801359176635742,25.940543851897434,25.783961092228033,25.905747683082012,472400,-0.0033662391010679847
1993-09-03,25.818754196166992,25.85355036085185,25.749161866797266,25.78395803148213,630500,0.0006739628820286192
1993-09-07,25.644765853881836,25.85354278077911,25.609969699398956,25.81874662629623,196400,-0.00676164417080645
1993-09-08,25.557788848876953,25.64477928062943,25.383807985372005,25.64477928062943,269900,-0.0033973730087573932
1993-09-09,25.60997772216797,25.62737580485966,25.453394977942757,25.453394977942757,239200,0.0020399128156631187
1993-09-10,25.836153030395508,25.853551113244258,25.644774119059242,25.679570284756746,106500,0.008792760975466649
1993-09-13,25.853559494018555,25.923151847972846,25.853559494018555,25.923151847972846,66900,0.0006734982042235682
1993-09-14,25.749174118041992,25.78397029928259,25.6621836649405,25.78397029928259,184500,-0.0040457359930870926
1993-09-15,25.818754196166992,25.83615227850942,25.55778296103053,25.644773372742684,101000,0.002698581177297647
1993-09-16,25.714370727539062,25.801361156251982,25.696972641796478,25.783963070509397,54300,-0.004051126786546919
1993-09-17,25.664512634277344,25.71703210078678,25.629499656604388,25.699525611950303,200900,-0.001940801576425704
1993-09-20,25.45442771911621,25.752037946918808,25.45442771911621,25.699518494953644,57800,-0.008219501284222172
1993-09-21,25.366899490356445,25.524457872284124,25.104302187143645,25.489444898522418,318200,-0.003444550550283462
1993-09-22,25.57696533203125,25.61197828936463,25.41940702403106,25.454419981364435,439700,0.008247000222960448
1993-09-23,25.717021942138672,25.7345284240598,25.611983050611894,25.646996014454153,88500,0.005460950322399465
1993-09-24,25.647005081176758,25.699524545506815,25.611992104956723,25.682018057396796,53500,-0.002726301202905792
1993-09-27,25.927104949951172,25.927104949951175,25.839572522706234,25.839572522706234,274600,0.010862140814099924
1993-09-28,25.874584197998047,25.944610136287626,25.857077713425657,25.944610136287626,158300,-0.0020277628321907415
1993-09-29,25.78706169128418,25.944620113023184,25.75204870867551,25.874594147805848,221000,-0.0033883005057764506
1993-09-30,25.73453712463379,25.839576051673113,25.68201766111413,25.78705658815345,99300,-0.002038934584873946
1993-10-01,25.857072830200195,25.892085792732626,25.664501536271825,25.699514498804255,22700,0.004750227259366213
1993-10-04,25.892087936401367,25.892087936401367,25.82206200553889,25.892087936401367,1038500,0.0013532629718480483
1993-10-05,25.857072830200195,25.94460523653127,25.769540423869117,25.94460523653127,436500,-0.0013532629718481719
1993-10-06,25.839580535888672,25.979632462912456,25.83958053588867,25.874593517644616,209200,-0.0006767283311443385
1993-10-07,25.769546508789062,25.874585421189018,25.752040023389068,25.874585421189018,59400,-0.0027140187830575245
1993-10-08,25.804567337036133,25.8570868092282,25.611995938998547,25.83958031849751,54400,0.0013580779588143836
1993-10-11,25.857072830200195,25.90959227399884,25.857072830200195,25.857072830200195,467100,0.0020326691553873297
1993-10-12,25.892087936401367,25.909594419116985,25.874581453685746,25.892087936401367,26200,0.0013532629718480483
1993-10-13,25.892087936401367,25.909594419116985,25.857074970970128,25.909594419116985,139100,0.0
1993-10-14,26.224712371826172,26.224712371826175,25.927102151318135,25.99712808555532,108100,0.012764749558621483
1993-10-15,26.36476707458496,26.417286530908836,26.277234647378503,26.34726058914367,1502500,0.005326351785409082
1993-10-18,26.294740676879883,26.34726013229309,26.25972770660441,26.34726013229309,722400,-0.002659593375344487
1993-10-19,26.102161407470703,26.312239165277308,26.102161407470703,26.259719725825658,880100,-0.007350821476429242
1993-10-20,26.137187957763672,26.189707424524084,26.084668491003264,26.189707424524084,230400,0.0013410027486010594
1993-10-21,26.102161407470703,26.154680846922354,26.06714844783627,26.154680846922354,56200,-0.0013410027486010826
1993-10-22,25.979618072509766,26.24221529022381,25.979618072509766,26.137176403138195,390700,-0.004705813139436828
1993-10-25,26.04964828491211,26.08466125303699,25.927102896475024,25.997128832724787,114500,0.002691956262135233
1993-10-26,26.032140731811523,26.04964721515504,25.94460831509393,26.032140731811523,186200,-0.0006723099989677841
1993-10-27,26.04964828491211,26.06715476897455,25.997128832724787,25.997128832724787,118400,0.0006723099989677627
1993-10-28,26.242231369018555,26.31225733664769,26.084672941853,26.084672941853,129600,0.0073657308201675155
1993-10-29,26.242231369018555,26.25973786092584,26.207218385203987,26.22472487711127,80700,0.0
1993-11-01,26.31224250793457,26.329748989975776,26.207203615687327,26.207203615687327,36400,0.0026643280834768245
1993-11-02,26.294740676879883,26.329753647155353,26.137182310640256,26.277234191742146,262100,-0.0006653805499136582
1993-11-03,25.962108612060547,26.27722523715636,25.83956325785662,26.27722523715636,479100,-0.01273083095973346
1993-11-04,25.682024002075195,25.96212787667179,25.66451750991291,25.96212787667179,130400,-0.010846821967236776
1993-11-05,25.804567337036133,25.80456733703613,25.506956994614413,25.611995938998547,363200,0.004760212831048607
1993-11-08,25.839580535888672,25.909606499400564,25.752048081498803,25.822074045010694,367600,0.0013559408242430327
1993-11-09,25.857072830200195,26.03213764286235,25.839566348933978,26.01463116159613,246900,0.0006767283311442754
1993-11-10,26.04964828491211,26.04964828491211,25.787051023975494,25.85707696022526,46500,0.007420092586803372
1993-11-11,25.979618072509766,26.119669921957257,25.962111591328828,26.04964399723351,88900,-0.0026919562621353092
1993-11-12,26.102161407470703,26.18969380655679,26.014629008384617,26.032135488201835,108200,0.0047058131394368
1993-11-15,26.084671020507812,26.154696982978976,26.01464505803665,26.154696982978976,243300,-0.0006702988782428077
1993-11-16,26.20720863342285,26.224715118815922,26.032143779492174,26.137182691850583,492600,0.004686687035201795
1993-11-17,26.06715965270996,26.22471803879081,25.99713370334069,26.22471803879081,39600,-0.00535824039123606
1993-11-18,25.997121810913086,26.084654207582826,25.92709589357729,26.03213476958098,240800,-0.0026904388988059076
1993-11-19,25.944610595703125,25.979623565467907,25.892091141055957,25.909597625938346,106000,-0.0020219284443020445
1993-11-22,25.78706169128418,25.892100639110183,25.699529234762508,25.874594147805848,165300,-0.006091022561212165
1993-11-23,25.927104949951172,25.944611435400162,25.78705306635927,25.927104949951175,89700,0.005416063337967112
1993-11-24,26.032140731811523,26.04964721515504,25.962114798437447,25.997127765124485,77200,0.004043011924360763
1993-11-26,26.04964828491211,26.102167737099432,26.03214180084967,26.102167737099432,1019800,0.0006723099989677627
1993-11-29,25.944610595703125,26.172194899174208,25.94461059570313,26.119675444527036,517500,-0.004040362700083434
1993-11-30,25.962108612060547,26.084653966264476,25.90958917454458,25.92709565371657,230000,0.000674210094080732
1993-12-01,25.997121810913086,26.11966716625072,25.997121810913082,26.102160686916772,379200,0.0013477183502213436
1993-12-02,26.06715965270996,26.084666140052278,25.99713370334069,26.049653165367644,352000,0.0026904388988058135
1993-12-03,26.172195434570312,26.172195434570312,26.049650037886707,26.049650037886707,306000,0.004021333082322207
1993-12-06,26.25973129272461,26.294744267781578,26.207211830139162,26.207211830139162,99500,0.0033390319580913646
1993-12-07,26.242231369018555,26.277244352833122,26.207218385203987,26.25973786092584,88800,-0.0006666388632704352
1993-12-08,26.242231369018555,26.242231369018555,26.207218385203987,26.242231369018555,146700,0.0
1993-12-09,26.154695510864258,26.27724093829133,26.119682531599377,26.24222795902645,416500,-0.0033412623527607896
1993-12-10,26.102161407470703,26.17218732673957,26.049641968019053,26.17218732673957,412900,-0.0020106115901052284
1993-12-13,26.25973129272461,26.259731292724613,26.0671599299113,26.102172904968263,273200,0.006018512806136422
1993-12-14,26.06715965270996,26.277237500817762,26.06715965270996,26.277237500817762,41900,-0.007360365040413549
1993-12-15,26.032140731811523,26.119673148529113,26.032140731811523,26.102166665185596,82600,-0.0013443146419922644
1993-12-16,26.11968231201172,26.13718880149698,26.084669333041195,26.13718880149698,78200,0.0033571851303377375
1993-12-17,26.263216018676758,26.28084233815238,26.157458101823025,26.175084421298646,104700,0.005480188017901507
1993-12-20,26.298484802246094,26.316111132542506,26.227979481060448,26.24560581135686,68800,0.0013419957235635627
1993-12-21,26.210338592529297,26.263217554047515,26.175085951517154,26.263217554047515,205700,-0.0033573897420336326
1993-12-22,26.3866024017334,26.404228722643037,26.22796551354662,26.280844476275547,410300,0.006702460855311721
1993-12-23,26.368986129760742,26.421865112641278,26.333733474507053,26.368986129760742,533800,-0.0006678447958893801
1993-12-27,26.509992599487305,26.509992599487305,26.368982000553864,26.368982000553864,447100,0.005333189382037933
1993-12-28,26.562870025634766,26.580496349473936,26.474738406438895,26.49236473027807,880600,0.0019926358228386566
1993-12-29,26.527618408203125,26.59812370629802,26.509992083679403,26.580497381774297,266700,-0.0013279826067602433
1993-12-30,26.421875,26.510006671114077,26.368995997331556,26.510006671114077,219900,-0.003994128818778381
1993-12-31,26.280847549438477,26.509989748058665,26.263221226467692,26.474737102117096,312900,-0.005351821702874549
1994-01-03,26.210338592529297,26.316096515565732,26.175085951517154,26.280843874553586,960900,-0.0026865081358860496
1994-01-04,26.31609344482422,26.31609344482422,26.21033553412834,26.245588171026967,164300,0.004026734392212601
1994-01-05,26.368986129760742,26.38661245738759,26.245601836372824,26.3513598021339,710900,0.002007881667209841
1994-01-06,26.368986129760742,26.421865112641278,26.333733474507053,26.404238785014435,201000,0.0
1994-01-07,26.527618408203125,26.54524473272685,26.3513551629659,26.42186046106079,775500,0.005997842598116419
1994-01-10,26.84487533569336,26.84487533569336,26.492349067332317,26.562854321004526,593700,0.01188854565034927
1994-01-11,26.79201316833496,26.827265817240665,26.703881546070704,26.827265817240665,295200,-0.001971113013754184
1994-01-12,26.703882217407227,26.809640166783094,26.615750592927334,26.809640166783094,158400,-0.0032948707568174977
1994-01-13,26.633378982543945,26.686257961331258,26.598126330019067,26.63337898254394,244300,-0.0026436781469311717
1994-01-14,26.7391414642334,26.792020451967545,26.721515134988685,26.721515134988685,137200,0.003963186270275265
1994-01-17,26.7391414642334,26.77439412272283,26.68626247649925,26.7391414642334,17700,0.0
1994-01-18,26.774375915527344,26.809628550044167,26.721496963752106,26.77437591552734,166400,0.0013168432243204143
1994-01-19,26.703882217407227,26.77438751699114,26.65100324271929,26.739134867199184,200800,-0.0026363513476646517
1994-01-20,26.774375915527344,26.792002232785755,26.721496963752106,26.739123281010517,281100,0.0026363513476646105
1994-01-21,26.721515655517578,26.80964730345794,26.703889325929506,26.80964730345794,85600,-0.0019762368907686417
1994-01-24,26.615772247314453,26.827288318154036,26.61577224731445,26.70390394349761,373800,-0.003965088998773458
1994-01-25,26.615772247314453,26.651024925787716,26.562893229604555,26.633398586551085,310400,0.0
1994-01-26,26.686260223388672,26.703886551145203,26.58050225684948,26.615754912362547,145100,0.0026448528844758143
1994-01-27,26.933012008666992,26.968264642186192,26.70386989079221,26.739122524311405,344500,0.009203911836434939
1994-01-28,27.00352668762207,27.09165830213781,27.003526687622074,27.03877933342837,356500,0.002614729118112091
1994-01-31,27.197425842285156,27.25030482966484,27.07404153839922,27.109294196652346,313800,0.007154855137588556
1994-02-01,27.056396484375,27.16215438594259,27.021143850519135,27.16215438594259,303600,-0.005198884410786572
1994-02-02,27.232677459716797,27.232677459716797,27.12691948899945,27.144545817452343,307600,0.006494183159892586
1994-02-03,27.109294891357422,27.179800209670443,27.02116324346614,27.179800209670443,466100,-0.004540975420593116
1994-02-04,26.492374420166016,27.1445486407556,26.492374420166016,27.109295980183187,1403200,-0.023019720148318733
1994-02-07,26.615772247314453,26.68627760426098,26.4218825157115,26.4218825157115,516400,0.004647047843194396
1994-02-08,26.633378982543945,26.66863163506882,26.527621024969314,26.66863163506882,188200,0.0006612963949464544
1994-02-09,26.7391414642334,26.756767793478115,26.615757159520392,26.651009818009822,144600,0.003963186270275265
1994-02-10,26.509992599487305,26.73913482275415,26.509992599487305,26.72150849788747,883900,-0.008606723219200207
1994-02-11,26.598127365112305,26.668632672905844,26.404237768680076,26.527622057318766,519400,0.0033190723600540904
1994-02-14,26.633378982543945,26.721510613856132,26.509994698706876,26.54524735123175,2742100,0.0013244645888706703
1994-02-15,26.774375915527344,26.792002232785755,26.65099169471846,26.686244329235283,374700,0.005280029494595799
1994-02-16,26.756765365600586,26.80964434853655,26.703886382664614,26.80964434853655,287600,-0.0006579553561012983
1994-02-17,26.598127365112305,26.89777492323484,26.527622057318766,26.88014859628646,342400,-0.005946538727365234
1994-02-18,26.439498901367188,26.633388559977213,26.36899357096354,26.6157622273763,313300,-0.005981750990996869
1994-02-22,26.703882217407227,26.703882217407227,26.509992643551463,26.509992643551463,154500,0.00994989372679876
